State,County,City,Site Num,Date Local,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
Massachusetts,Suffolk,Boston,42,2001-11-16,32.0,0.012,7.3869565,0.3460145
Massachusetts,Suffolk,Boston,42,2001-11-17,25.208333,0.01325,4.5270835,0.147464
Massachusetts,Suffolk,Boston,42,2001-11-18,29.590909,0.008,6.1583335,0.20322
Massachusetts,Suffolk,Boston,42,2001-11-19,28.833333,0.018,5.5602485,0.22518149999999998
Massachusetts,Suffolk,Boston,42,2001-11-20,24.05,0.007542,2.8401515,0.131975
Massachusetts,Suffolk,Boston,42,2001-11-21,32.25,0.004458,5.8958335,0.29450750000000003
Massachusetts,Suffolk,Boston,42,2001-11-22,36.227273,0.002125,11.136335500000001,0.695924
Massachusetts,Suffolk,Boston,42,2001-11-23,37.458333,0.002292,11.414583499999999,1.0865945
Massachusetts,Suffolk,Boston,42,2001-11-24,34.954545,0.001375,5.4020835,0.504356
Massachusetts,Suffolk,Boston,42,2001-11-25,22.291667,0.019042,1.5826085,0.354348
Massachusetts,Suffolk,Boston,42,2001-11-26,27.409091,0.006167,2.8166665,0.3344205
Massachusetts,Suffolk,Boston,42,2001-11-27,22.333333,0.00175,4.7770835,0.208333
Massachusetts,Suffolk,Boston,42,2001-11-28,21.681818,0.005542,3.9136645000000003,0.41231850000000003
Massachusetts,Suffolk,Boston,42,2001-11-29,25.291667,0.0025,3.6979165,0.47753599999999996
Massachusetts,Suffolk,Boston,42,2001-11-30,32.136364,0.007208,4.9875,1.2636365
Massachusetts,Suffolk,Boston,42,2001-12-01,19.125,0.013042,1.6692545,0.24809799999999999
Massachusetts,Suffolk,Boston,42,2001-12-02,23.0,0.003542,4.0666665,0.2813405
Massachusetts,Suffolk,Boston,42,2001-12-03,32.541667,0.005958,5.8625,0.628409
Massachusetts,Suffolk,Boston,42,2001-12-04,41.2,0.001875,8.467619,0.911413
Massachusetts,Suffolk,Boston,42,2001-12-05,42.291667,0.001667,10.033333500000001,1.3188404999999999
Massachusetts,Suffolk,Boston,42,2001-12-06,37.090909,0.009583,7.9875,0.7549245
Massachusetts,Suffolk,Boston,42,2001-12-07,32.125,0.007917,3.7490680000000003,0.438587
